Company,TypeName,Inches,resolution_width,resolution_height,touchscreen,cpu_brand,cpu_name,cpu_speed,Ram,Memory,memory_type,primary_storage,secondary_storage,gpu_brand,OpSys,Weight,Price
Acer,Notebook,17.3,1600,900,0,Intel,"Core i3",2.0,8,"1TB HDD",HDD,1024,0,Nvidia,window,3.3,33513
Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.8,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.2,130483
Apple,Ultrabook,12.0,2304,1440,0,Intel,"Core M",1.2,8,"512GB Flash Storage","Flash Storage",512,0,Intel,macos,0.920,68145
Asus,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.8,16,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.2,93187
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.43,103842
Dell,"2 in 1 Convertible",15.6,1920,1080,1,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,window,2.191,53227
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.9,103843
Acer,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.5,2,"32GB SSD",SSD,32,0,Intel,other,1.3,9271
Acer,Notebook,17.3,1600,900,0,Intel,"Core i3",2.0,4,"1TB HDD",HDD,1024,0,Nvidia,window,3.3,31861
Lenovo,Notebook,17.3,1600,900,0,Intel,"Core i5",2.5,8,"1TB HDD",HDD,1024,0,Intel,N/A,2.8,28718
Lenovo,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.6,67772
Acer,"2 in 1 Convertible",14.0,1920,1080,1,Intel,"Core i7",1.3,8,"256GB SSD",SSD,256,0,Intel,window,1.2,61219
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"256GB SSD",SSD,256,0,Intel,window,2.3,81465
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.2,78647
HP,Notebook,15.6,1920,1080,0,AMD,"A12-Series 9720P",2.7,6,"1TB HDD",HDD,1024,0,AMD,window,2.1,28185
Dell,Ultrabook,12.5,1920,1080,1,Intel,"Core i5",2.4,8,"256GB SSD",SSD,256,0,Intel,window,1.26,91288
Dell,"2 in 1 Convertible",15.0,1920,1080,1,Intel,"Core i3",2.4,4,"500GB HDD",HDD,500,0,Intel,window,2.08,27120
Asus,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.6,4,"1TB HDD",HDD,1024,0,Intel,window,2.65,16464
Dell,Ultrabook,13.3,3200,1800,1,Intel,"Core i7",2.7,8,"256GB SSD",SSD,256,0,Intel,window,1.29,78695
Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.5,4,"1TB HDD",HDD,1024,0,Intel,linux,2.18,27805
Lenovo,Gaming,15.6,1920,1080,1,Intel,"Core i7",2.6,16,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.6,54825
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.8,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.2,61219
Lenovo,Netbook,12.5,1920,1080,1,Intel,"Core i7",2.5,16,"512GB SSD",SSD,512,0,Intel,window,1.3,87912
Razer,Gaming,14.0,1920,1080,0,Intel,"Core i7",2.8,16,"1TB SSD",SSD,1024,0,Nvidia,window,1.95,186427
Dell,Notebook,15.6,1366,768,1,Intel,"Core i3",2.4,8,"1TB HDD",HDD,1024,0,Intel,window,2.3,24989
MSI,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.8,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.7,85141
Apple,Ultrabook,11.6,1366,768,0,Intel,"Core i5",1.6,4,"256GB Flash Storage","Flash Storage",256,0,Intel,macos,1.08,51096
HP,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.0,4,"1TB HDD",HDD,1024,0,Intel,window,2.1,25468
HP,Ultrabook,14.0,2560,1440,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.54,117120
Dell,Notebook,15.6,1366,768,0,Intel,"Core i5",2.3,4,"500GB HDD",HDD,500,0,Intel,window,2.24,39267
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.3,62284
Lenovo,Notebook,13.3,1920,1080,0,Intel,"Core i7",2.7,16,"512GB SSD",SSD,512,0,Intel,window,1.4,79867
Lenovo,Notebook,15.6,1920,1080,0,AMD,"A12-Series 9720P",3.6,6,"256GB SSD",SSD,256,0,AMD,window,2.2,31839
Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core i7",2.5,8,"256GB SSD",SSD,256,0,Intel,window,1.45,68198
Acer,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,4,"500GB HDD",HDD,500,0,Intel,linux,2.4,19277
Dell,"2 in 1 Convertible",17.3,1920,1080,1,Intel,"Core i7",2.7,16,"512GB SSD",SSD,512,0,Nvidia,window,2.77,95851
HP,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,4,"256GB SSD",SSD,256,0,Intel,window,1.54,58607
Dell,Notebook,14.0,1366,768,0,Intel,"Core i5",2.5,4,"500GB HDD",HDD,500,0,Intel,window,1.6,46620
Asus,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,16,"256GB SSD +  1TB HDD",Hybrid,256,1024,Nvidia,window,2.34,123876
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i5",2.5,8,"256GB SSD",SSD,256,0,Intel,N/A,2.3,30529
Dell,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i5",1.2,8,"256GB SSD",SSD,256,0,Intel,window,1.24,96597
Dell,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.6,4,"500GB HDD",HDD,500,0,Intel,linux,2.2,17263
HP,Notebook,15.6,1366,768,0,AMD,"A6-Series 9220",2.5,4,"500GB HDD",HDD,500,0,AMD,window,1.86,21259
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i3",2.3,6,"128GB SSD",SSD,128,0,Nvidia,window,2.4,30316
Lenovo,Notebook,14.0,1920,1080,0,Intel,"Core i5",2.3,8,"256GB SSD",SSD,256,0,Intel,window,1.9,57116
Dell,Notebook,15.6,1366,768,0,Intel,"Pentium Quad",1.6,4,"500GB HDD",HDD,500,0,Intel,window,2.2,23656
Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.1,4,"1TB HDD",HDD,1024,0,Intel,window,2,18062
Asus,Gaming,17.3,1920,1080,0,Intel,"Core i7",2.6,16,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,4.0,101232
Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.0,4,"500GB HDD",HDD,500,0,Intel,window,2.29,26107
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.5,8,"1.0TB Hybrid",Hybrid,1024,0,AMD,window,2.32,47686
MSI,Gaming,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"128GB SSD +  1TB HDD",Hybrid,128,1024,Nvidia,window,2.4,65481
Lenovo,"2 in 1 Convertible",14.0,1920,1080,1,Intel,"Core i5",2.3,4,"128GB SSD",SSD,128,0,Intel,window,1.8,44383
Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core M",0.9,8,"512GB SSD",SSD,512,0,Intel,window,1.2,38841
Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.4,6,"1TB HDD",HDD,1024,0,Intel,window,2.3,24456
Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"500GB HDD",HDD,500,0,Intel,linux,2.4,15398
Dell,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,2,"500GB HDD",HDD,500,0,Intel,window,2.20,20193
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.6,47899
HP,Notebook,15.6,1920,1080,0,AMD,"A9-Series 9410",2.9,6,"1.0TB Hybrid",Hybrid,1024,0,AMD,window,2.04,29303
Dell,Notebook,15.6,1366,768,0,Intel,"Core i7",2.7,8,"1TB HDD",HDD,1024,0,AMD,linux,2.3,42943
HP,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.6,2,"32GB Flash Storage","Flash Storage",32,0,Intel,window,1.17,11136
Asus,Notebook,15.6,1366,768,0,Intel,"Core i7",2.5,4,"500GB HDD",HDD,500,0,Nvidia,window,2.2,38379
Lenovo,"2 in 1 Convertible",14.0,1920,1080,1,Intel,"Core i7",2.5,4,"128GB SSD",SSD,128,0,Intel,window,1.8,33993
Lenovo,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",2.5,16,"512GB SSD",SSD,512,0,Intel,window,1.3,79867
Lenovo,Notebook,14.0,1366,768,0,Intel,"Celeron Dual",1.6,2,"64GB Flash Storage","Flash Storage",64,0,Intel,window,1.5,12201
HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.5,6,"1TB HDD",HDD,1024,0,AMD,window,2.19,40706
Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"500GB HDD",HDD,500,0,Intel,window,2.2,19660
Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core M",0.9,8,"512GB SSD",SSD,512,0,Intel,window,1.2,38841
Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.4,6,"1TB HDD",HDD,1024,0,Intel,window,2.3,24456
Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"500GB HDD",HDD,500,0,Intel,linux,2.4,15398
Dell,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,2,"500GB HDD",HDD,500,0,Intel,window,2.20,20193
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.6,47899
HP,Notebook,15.6,1920,1080,0,AMD,"A9-Series 9410",2.9,6,"1.0TB Hybrid",Hybrid,1024,0,AMD,window,2.04,29303
Dell,Notebook,15.6,1366,768,0,Intel,"Core i7",2.7,8,"1TB HDD",HDD,1024,0,AMD,linux,2.3,42943
HP,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.6,2,"32GB Flash Storage","Flash Storage",32,0,Intel,window,1.17,11136
Asus,Notebook,15.6,1366,768,0,Intel,"Core i7",2.5,4,"500GB HDD",HDD,500,0,Nvidia,window,2.2,38379
Lenovo,"2 in 1 Convertible",14.0,1920,1080,1,Intel,"Core i7",2.5,4,"128GB SSD",SSD,128,0,Intel,window,1.8,33993
Lenovo,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",2.5,16,"512GB SSD",SSD,512,0,Intel,window,1.3,79867
Lenovo,Notebook,14.0,1366,768,0,Intel,"Celeron Dual",1.6,2,"64GB Flash Storage","Flash Storage",64,0,Intel,window,1.5,12201
HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.5,6,"1TB HDD",HDD,1024,0,AMD,window,2.19,40706
Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"500GB HDD",HDD,500,0,Intel,window,2.2,19660
Asus,Ultrabook,13.3,1920,1080,0,Intel,"Core M",0.9,8,"512GB SSD",SSD,512,0,Intel,window,1.2,38841
Dell,Notebook,15.6,1366,768,0,Intel,"Core i3",2.4,6,"1TB HDD",HDD,1024,0,Intel,window,2.3,24456
Acer,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"500GB HDD",HDD,500,0,Intel,linux,2.4,15398
Dell,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,2,"500GB HDD",HDD,500,0,Intel,window,2.20,20193
Lenovo,Notebook,15.6,1920,1080,0,Intel,"Core i7",2.6,8,"1TB HDD",HDD,1024,0,Nvidia,window,2.6,47899
HP,Notebook,15.6,1920,1080,0,AMD,"A9-Series 9410",2.9,6,"1.0TB Hybrid",Hybrid,1024,0,AMD,window,2.04,29303
Dell,Notebook,15.6,1366,768,0,Intel,"Core i7",2.7,8,"1TB HDD",HDD,1024,0,AMD,linux,2.3,42943
HP,Netbook,11.6,1366,768,0,Intel,"Celeron Dual",1.6,2,"32GB Flash Storage","Flash Storage",32,0,Intel,window,1.17,11136
Asus,Notebook,15.6,1366,768,0,Intel,"Core i7",2.5,4,"500GB HDD",HDD,500,0,Nvidia,window,2.2,38379
Lenovo,"2 in 1 Convertible",14.0,1920,1080,1,Intel,"Core i7",2.5,4,"128GB SSD",SSD,128,0,Intel,window,1.8,33993
Lenovo,"2 in 1 Convertible",13.3,3200,1800,1,Intel,"Core i7",2.5,16,"512GB SSD",SSD,512,0,Intel,window,1.3,79867
Lenovo,Notebook,14.0,1366,768,0,Intel,"Celeron Dual",1.6,2,"64GB Flash Storage","Flash Storage",64,0,Intel,window,1.5,12201
HP,Notebook,15.6,1366,768,0,Intel,"Core i7",2.5,6,"1TB HDD",HDD,1024,0,AMD,window,2.19,40706
Asus,Notebook,15.6,1366,768,0,Intel,"Celeron Dual",1.6,4,"500GB HDD",HDD,500,0,Intel,window,2.2,19660
